id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
356398,58,t," Index 58",3249,NULL,12,i_1628.jpg,4916,2,"iii ii polling content turningpoint dashboard manage session pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm session overview pm file location cusersrichard edit session rep number of responders number of questions average score date created date dlii",imageBased,NULL,"iii ii polling content turningpoint dashboard manage session pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm pm session overview pm file location cusersrichard edit session rep number of responders number of questions average score date created date dlii"
356399,59,t," Index 59",3251,NULL,12,i_1629.jpg,4916,4,"fermentation anaerobic process recycled electron transfer to terminal acceptor adp 2nadj i2nadhi hoh glucose catabolism isnt complete until nadhs are maintain redox balance absence of terminal glucose electron acceptor fermentation reactions oxidize nadh to small organic acids lactic acid fermentation streptococcus lactobacillus alcohols c0 ch3 pyruvate lactate what is oxidized",imageBased,NULL,"fermentation anaerobic process recycled electron transfer to terminal acceptor adp 2nadj i2nadhi hoh glucose catabolism isnt complete until nadhs are maintain redox balance absence of terminal glucose electron acceptor fermentation reactions oxidize nadh to small organic acids lactic acid fermentation streptococcus lactobacillus alcohols c0 ch3 pyruvate lactate what is oxidized"
356400,60,t," Index 60",3255,NULL,12,i_1631.jpg,4916,2,"fermentation anaerobic process maintain redox balance glucose catabolism isnt complete until nadhs are recycled electron absence of terminal transfer to terminal cce electron adp reactic small lactic fermer record ing acceptor ch3 pyruvate streptococcus lactobacillus hcoh ch3 lactate what is oxidized",imageBased,NULL,"fermentation anaerobic process maintain redox balance glucose catabolism isnt complete until nadhs are recycled electron absence of terminal transfer to terminal cce electron adp reactic small lactic fermer record ing acceptor ch3 pyruvate streptococcus lactobacillus hcoh ch3 lactate what is oxidized"
356401,61,t," Index 61",3257,NULL,12,i_1632.jpg,4916,2,"turning point dashboard polling content manage course session session overview pm pm it pm file location cusersrichard pm pm pm ig pm edit session rep pm pm pm pm number of responders pm number of questions pm average score pm pm date created pm pm date 524pm il pm ii pm ii",imageBased,NULL,"turning point dashboard polling content manage course session session overview pm pm it pm file location cusersrichard pm pm pm ig pm edit session rep pm pm pm pm number of responders pm number of questions pm average score pm pm date created pm pm date 524pm il pm ii pm ii"
356402,62,t," Index 62",3259,NULL,12,i_1633.jpg,4916,2,"courses polling auto content receiver manage poll with any application floating toolbar turningpoint dashboard content anonymous turning powerpoint polling i201 9sp0671 2bl0l3332elementary iu i14biul ibiiflhloouciiofl ih 2fllql rifli flfi724 2019sp1 0288b10l3332elementary microbloirn pc start now video tutorial ii pm",imageBased,NULL,"courses polling auto content receiver manage poll with any application floating toolbar turningpoint dashboard content anonymous turning powerpoint polling i201 9sp0671 2bl0l3332elementary iu i14biul ibiiflhloouciiofl ih 2fllql rifli flfi724 2019sp1 0288b10l3332elementary microbloirn pc start now video tutorial ii pm"
356403,63,t," Index 63",3261,NULL,12,i_1634.jpg,4916,6,"polling closed channel pyruvate i1 g1 responses ji oe 2adi glucose glycolysis fermentation anaero cose cata bolism isnt corn plete until np maintain redox balance electron transfe absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols lactic acid fermentation hcoh streptococcus ch3 lactobacillus lactate j2nadh co ch3 what is oxidized",imageBased,NULL,"polling closed channel pyruvate i1 g1 responses ji oe 2adi glucose glycolysis fermentation anaero cose cata bolism isnt corn plete until np maintain redox balance electron transfe absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols lactic acid fermentation hcoh streptococcus ch3 lactobacillus lactate j2nadh co ch3 what is oxidized"
356404,64,t," Index 64",3267,NULL,12,i_1637.jpg,4916,2,"polling closed fermentation anaero isnt complete until np terminal electron fermentation nadh to acids alcohols hh ch3 glucose catabolism redox balance electron responses odii channel maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus glucose i2nadhi co ch3 pyruvate lactate what is oxidized",imageBased,NULL,"polling closed fermentation anaero isnt complete until np terminal electron fermentation nadh to acids alcohols hh ch3 glucose catabolism redox balance electron responses odii channel maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus glucose i2nadhi co ch3 pyruvate lactate what is oxidized"
356405,65,t," Index 65",3269,NULL,12,i_1638.jpg,4916,22,"isnt complete until nadhs are nadh to cico hcoh ch3 pm glucose catabolism fermentation anaerobic electron recycled transfer to terminal electron adp acceptor maintain redox balance absence of terminal acceptor fermentation reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus glucose alcohols 4o i2nadhi pyruvate lactate what is oxidized eas",imageBased,NULL,"isnt complete until nadhs are nadh to cico hcoh ch3 pm glucose catabolism fermentation anaerobic electron recycled transfer to terminal electron adp acceptor maintain redox balance absence of terminal acceptor fermentation reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus glucose alcohols 4o i2nadhi pyruvate lactate what is oxidized eas"
356406,66,t," Index 66",3291,NULL,12,i_1649.jpg,4916,2,"fe rm en to tb an ae ro ic ro recycled electron transfer to terminal acceptor adp glucose glycolysis 2nadj 2nadh hh glucose catabolism isnt complete until nadhs are maintain redox balance absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols lactic acid fermentation streptococcus lactobacillus alcohol fermentation yeasts and many bacteria pyruvate what is oxidized lactate pyruvate",imageBased,NULL,"fe rm en to tb an ae ro ic ro recycled electron transfer to terminal acceptor adp glucose glycolysis 2nadj 2nadh hh glucose catabolism isnt complete until nadhs are maintain redox balance absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols lactic acid fermentation streptococcus lactobacillus alcohol fermentation yeasts and many bacteria pyruvate what is oxidized lactate pyruvate"
356407,67,i," Index 67",3293,NULL,13,i_1650.jpg,4916,60,"fe rm en to tb an ae ro ic ro isnt complete until nadhs are adp electron nadh to hh glucose catabolism maintain redox balance electron absence of terminal recycled transfer to terminal acceptor alcohols acceptor fermentation reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus glucose glycolysis 2nadj j2nadh pyruvate lactate what is oxidized",imageBased,NULL,"fe rm en to tb an ae ro ic ro isnt complete until nadhs are adp electron nadh to hh glucose catabolism maintain redox balance electron absence of terminal recycled transfer to terminal acceptor alcohols acceptor fermentation reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus glucose glycolysis 2nadj j2nadh pyruvate lactate what is oxidized"
356408,68,t," Index 68",3353,NULL,13,i_1680.jpg,4916,4,"polling closed ucose maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus isnt complete until np nadh to acids 2adi responses channel pm g1 fermentation anaero catabolism redox balance electron terminal electron fermentation ot glucose gycolysis alcohols j2nadh pyruvate lactate what is oxidized",imageBased,NULL,"polling closed ucose maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus isnt complete until np nadh to acids 2adi responses channel pm g1 fermentation anaero catabolism redox balance electron terminal electron fermentation ot glucose gycolysis alcohols j2nadh pyruvate lactate what is oxidized"
356409,69,t," Index 69",3357,NULL,13,i_1682.jpg,4916,20,"polling closed maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus isnt complete until np electron 2adi responses co ch3 pyruvate fermentation anaero glucose catabolism redox balance terminal electron fermentation nadh to channel acids glucose gycolysis i2nadh1 alcohols pyruvate lactate what is oxidized ea alcohol fermentation os",imageBased,NULL,"polling closed maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus isnt complete until np electron 2adi responses co ch3 pyruvate fermentation anaero glucose catabolism redox balance terminal electron fermentation nadh to channel acids glucose gycolysis i2nadh1 alcohols pyruvate lactate what is oxidized ea alcohol fermentation os"
356410,70,t," Index 70",3377,NULL,13,i_1692.jpg,4916,6,"polling closed 2adi g1 fermentation anaero catabolism redox balance isnt complete until np electron responses electron ucose maintain absence of terminal acceptor fermentation reactions oxidize nadh to small organic acids lactic acid fermentation streptococcus lactobacillus alcohols channel glucose gycolysis j2nadh sea ch3 pyruvate what is oxidized alcohol fermentation yeasts and many bacteria lactate eas esrn see i2nadi i2nadh oh ch3 ch3 acetylaldehyde co pyruvate ch3 ethanol",imageBased,NULL,"polling closed 2adi g1 fermentation anaero catabolism redox balance isnt complete until np electron responses electron ucose maintain absence of terminal acceptor fermentation reactions oxidize nadh to small organic acids lactic acid fermentation streptococcus lactobacillus alcohols channel glucose gycolysis j2nadh sea ch3 pyruvate what is oxidized alcohol fermentation yeasts and many bacteria lactate eas esrn see i2nadi i2nadh oh ch3 ch3 acetylaldehyde co pyruvate ch3 ethanol"
356411,71,t," Index 71",3383,NULL,13,i_1695.jpg,4916,2,"multiple choice ucose maintain reactions oxidize lactic acid fermentation streptococcus lactobacillus nadh to ch3 lactate coh glucose what ch31 reduced ace co g1 fermentation catabolism redox balance isnt complete until np electron absence of terminal responses acceptor fermentation electron 2adi small organic acids channel gycolysis alcohols cij2nadh ea pyruvate what is oxidized alcohol fermentation yeasts and i2nadi i2nadh os is ia co",imageBased,NULL,"multiple choice ucose maintain reactions oxidize lactic acid fermentation streptococcus lactobacillus nadh to ch3 lactate coh glucose what ch31 reduced ace co g1 fermentation catabolism redox balance isnt complete until np electron absence of terminal responses acceptor fermentation electron 2adi small organic acids channel gycolysis alcohols cij2nadh ea pyruvate what is oxidized alcohol fermentation yeasts and i2nadi i2nadh os is ia co"
356412,72,t," Index 72",3385,NULL,13,i_1696.jpg,4916,50,"multiple choice maintain reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus isnt complete until np electron nadh to ch3 lactate glucose ch3 close polling fermentation glucose catabolism redox balance absence of terminal responses acceptor fermentation electron 2adi channel gycolysis alcohols cii2nad j2nadh ea pyruvate what is oxidized alcohol fermentation ye stsand coh i2nadi i2nadh os what is uced ch3 acetylaldehyde co pyruvate",imageBased,NULL,"multiple choice maintain reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus isnt complete until np electron nadh to ch3 lactate glucose ch3 close polling fermentation glucose catabolism redox balance absence of terminal responses acceptor fermentation electron 2adi channel gycolysis alcohols cii2nad j2nadh ea pyruvate what is oxidized alcohol fermentation ye stsand coh i2nadi i2nadh os what is uced ch3 acetylaldehyde co pyruvate"
356413,73,t," Index 73",3435,NULL,13,i_1721.jpg,4916,2,"multiple choke fermentation anaero isnt complete until np nce electron ii 2adi al electron alcohols glucose catabolism countdown timer responses tation channel glucose glycolysis lactic acid fermentation streptococcus lactobacillus j2nadh ea ch3 pyruvate lactate what is oxidized alcohol fermentation yeasts and i2nadi ioh what i2nadh is co educed co",imageBased,NULL,"multiple choke fermentation anaero isnt complete until np nce electron ii 2adi al electron alcohols glucose catabolism countdown timer responses tation channel glucose glycolysis lactic acid fermentation streptococcus lactobacillus j2nadh ea ch3 pyruvate lactate what is oxidized alcohol fermentation yeasts and i2nadi ioh what i2nadh is co educed co"
356414,74,t," Index 74",3437,NULL,13,i_1722.jpg,4916,32,"multiple choke countdown timer what is oxidized ch3 lactate g1 fermentation anaero ucose catabolism isnt complete until np nce electron responses ii al electron tation dh to alcohols channel glucose gycolysis lactic acid fermentation streptococcus lactobacillus i2nadh sea pyruvate alcohol fermentation coh i2nadi i2nadh ye sts ansi b3 what is uced ia ch3 acetylaldehyde co ch3 pyruvate",imageBased,NULL,"multiple choke countdown timer what is oxidized ch3 lactate g1 fermentation anaero ucose catabolism isnt complete until np nce electron responses ii al electron tation dh to alcohols channel glucose gycolysis lactic acid fermentation streptococcus lactobacillus i2nadh sea pyruvate alcohol fermentation coh i2nadi i2nadh ye sts ansi b3 what is uced ia ch3 acetylaldehyde co ch3 pyruvate"
356415,75,t," Index 75",3469,NULL,13,i_1738.jpg,4916,2,"multiple choke al 2adi g1 fermentation anaero ucose catabolism countdown timer isnt complete until np ii responses electron tation to alcohols channel glucose glycolysis 2nadj i2nadhi lactic acid fermentation streptococcus lactobacillus sea ch3 pyruvate lactate alcohol fermentation yeasts and coh i2nadi i2nadh what is oxidized co what is ir red uced ace ia co",imageBased,NULL,"multiple choke al 2adi g1 fermentation anaero ucose catabolism countdown timer isnt complete until np ii responses electron tation to alcohols channel glucose glycolysis 2nadj i2nadhi lactic acid fermentation streptococcus lactobacillus sea ch3 pyruvate lactate alcohol fermentation yeasts and coh i2nadi i2nadh what is oxidized co what is ir red uced ace ia co"
356416,76,t," Index 76",3471,NULL,13,i_1739.jpg,4916,2,"polling closed fermentation anaero results for question channel 0o oo 0o 0o 63o responses 28o",imageBased,NULL,"polling closed fermentation anaero results for question channel 0o oo 0o 0o 63o responses 28o"
356417,77,t," Index 77",3473,NULL,13,i_1740.jpg,4916,2,"polling closed glucose catabolism redox balance electron is oxidized co ch3 fermentation anaero maintain isnt complete until np tra nsfe results for question responses 2adi channel 9o nadh pyruvate 0o co idehyde pyruvate",imageBased,NULL,"polling closed glucose catabolism redox balance electron is oxidized co ch3 fermentation anaero maintain isnt complete until np tra nsfe results for question responses 2adi channel 9o nadh pyruvate 0o co idehyde pyruvate"
356418,78,t," Index 78",3475,NULL,13,i_1741.jpg,4916,44,"polling closed ucose maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus isnt complete until np electron transfe terminal electron nadh to hc oh lactate co ch3 gi fermentation anaero catabolism redox balance responses fermentation 2adi channel glucose acids alcohols i2nadt i2nadh pyruvate what is oxidized alcohol fermentation yeasts and many bacteria i2nadi i2nadh whatis ch3 reduced co ch3 acetylaldehyde pyruvate ethanol",imageBased,NULL,"polling closed ucose maintain absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus isnt complete until np electron transfe terminal electron nadh to hc oh lactate co ch3 gi fermentation anaero catabolism redox balance responses fermentation 2adi channel glucose acids alcohols i2nadt i2nadh pyruvate what is oxidized alcohol fermentation yeasts and many bacteria i2nadi i2nadh whatis ch3 reduced co ch3 acetylaldehyde pyruvate ethanol"
356419,79,t," Index 79",3519,NULL,13,i_1763.jpg,4916,16,"fermentation anaerobic process ucose isnt complete until nadhs electron transfer to recycled absence of acceptor small organic terminal electron fermentation nadh to acids alcohols glucose g1 catabolism maintain redox balance reactions oxidize lactic acid fermentation cistreptococcus lactobacillus alcohol ch3 lactate ee fermentation i2nadi i2nadh yeasts and what bch3",imageBased,NULL,"fermentation anaerobic process ucose isnt complete until nadhs electron transfer to recycled absence of acceptor small organic terminal electron fermentation nadh to acids alcohols glucose g1 catabolism maintain redox balance reactions oxidize lactic acid fermentation cistreptococcus lactobacillus alcohol ch3 lactate ee fermentation i2nadi i2nadh yeasts and what bch3"
356420,80,t," Index 80",3535,NULL,13,i_1771.jpg,4916,78,"fermentation anaerobic process ucose catabolism absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus alcohol fermentation bc3eenha electron glucose are recycled ch3 g1 maintain redox balance isnt complete until nadhs terminal electron fermentation 2adp2 nadh to acids alcohols transfer to 2nad what is oxidized os ch3 i2nadi ye sts i2nadh what is uced acetylaldehyde ch3 pyruvate",imageBased,NULL,"fermentation anaerobic process ucose catabolism absence of acceptor reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus alcohol fermentation bc3eenha electron glucose are recycled ch3 g1 maintain redox balance isnt complete until nadhs terminal electron fermentation 2adp2 nadh to acids alcohols transfer to 2nad what is oxidized os ch3 i2nadi ye sts i2nadh what is uced acetylaldehyde ch3 pyruvate"
356421,81,i," Index 81",3613,NULL,14,i_1810.jpg,4916,134,"most wines have about alcohol content some wines can have as high as alcohol how would you do this and what would you have to take into consideration in order to produce this high alcohol wine remember grapes yeast ethanol",imageBased,NULL,"most wines have about alcohol content some wines can have as high as alcohol how would you do this and what would you have to take into consideration in order to produce this high alcohol wine remember grapes yeast ethanol"
356422,82,t," Index 82",3747,NULL,14,i_1877.jpg,4916,40,"most wines have about alcohol content some wines as have to take into alcohol wine remember grapes grapes rbon add more carbon grapes to increase yeast yield more yeast more ethanol carbon required to produce biomass same as with you there is limit to growth as the accumulation of end products of the fermentation become inhibitory to growth solutions develop resistant yeast strains andor remove product as it accumulates via filtration or other method can have as high alcohol how would you do this and what would you consideration in order to produce this high yeast ethanol",imageBased,NULL,"most wines have about alcohol content some wines as have to take into alcohol wine remember grapes grapes rbon add more carbon grapes to increase yeast yield more yeast more ethanol carbon required to produce biomass same as with you there is limit to growth as the accumulation of end products of the fermentation become inhibitory to growth solutions develop resistant yeast strains andor remove product as it accumulates via filtration or other method can have as high alcohol how would you do this and what would you consideration in order to produce this high yeast ethanol"
356423,83,t," Index 83",3787,NULL,14,i_1897.jpg,4916,36,"tricarboxylic acid cycle in the presence of can be catabolized to co nadh1 fadh21 atp nadh2 fadh22 atp acceptor pyruvate tca or krebs cycle stage pyruvate oxidation stage of respiration or other terminal electron water via the 2x 2x",imageBased,NULL,"tricarboxylic acid cycle in the presence of can be catabolized to co nadh1 fadh21 atp nadh2 fadh22 atp acceptor pyruvate tca or krebs cycle stage pyruvate oxidation stage of respiration or other terminal electron water via the 2x 2x"
356424,84,t," Index 84",3823,NULL,14,i_1915.jpg,4916,14,"tricarboxylic acid cycle in the presence of is ij nadh1 fadh21 atp nadh2 fadh22 atp stage can be catabolized to co2 water via the tca or krebs cycle or other terminal electron acceptor pyruvat pvruvat pyruvate oxidation stage of respiration acetylcoa",imageBased,NULL,"tricarboxylic acid cycle in the presence of is ij nadh1 fadh21 atp nadh2 fadh22 atp stage can be catabolized to co2 water via the tca or krebs cycle or other terminal electron acceptor pyruvat pvruvat pyruvate oxidation stage of respiration acetylcoa"
356425,85,i," Index 85",3837,NULL,15,i_1922.jpg,4916,372,"tricarboxylic acid cycle in the presence of can be catabolized to co2 water via the tca or krebs or other terminal electron acceptor pyruvat ch pyruvate is oxidized to acetylcoa nadh1 fadh21 atp nadh2 fadh22 atp cycle pyruvate oxidation stage of respiration oxaloacetate citrate fad tca krebs cycle stage succinylcoa 2oxoglutarate adp",imageBased,NULL,"tricarboxylic acid cycle in the presence of can be catabolized to co2 water via the tca or krebs or other terminal electron acceptor pyruvat ch pyruvate is oxidized to acetylcoa nadh1 fadh21 atp nadh2 fadh22 atp cycle pyruvate oxidation stage of respiration oxaloacetate citrate fad tca krebs cycle stage succinylcoa 2oxoglutarate adp"
356426,86,t," Index 86",4209,NULL,15,i_2108.jpg,4916,2,"nadh tricarboxylic acid cycle in the presence of can be catabolized to co2 water via the tca or krebs cycle or other terminal electron acceptor pyruvat pyruvate is oxidized to acetylcoa oxidation of glucose complete pyruvate nad pyruvate ch energy per each acetylcoa oxidation stage of nadh1 fadh21 atp energy per glucose respiration oxaloacetate nadh2 fadh22 atp citrate tca tca intermediates cycle used fad stage 2oxoglutarate adp succinylcoa",imageBased,NULL,"nadh tricarboxylic acid cycle in the presence of can be catabolized to co2 water via the tca or krebs cycle or other terminal electron acceptor pyruvat pyruvate is oxidized to acetylcoa oxidation of glucose complete pyruvate nad pyruvate ch energy per each acetylcoa oxidation stage of nadh1 fadh21 atp energy per glucose respiration oxaloacetate nadh2 fadh22 atp citrate tca tca intermediates cycle used fad stage 2oxoglutarate adp succinylcoa"
356427,87,t," Index 87",4211,NULL,15,i_2109.jpg,4916,4,"the complete oxidation of glucose 2atp co2 substrate phosphorylation to complete the fadh2 must be recycled metabolic pathway all reduced electron electron transport chain carriers electrons carried electrons carried via 2nadh2w glycolysis glucose pyruvate 2pyruvate4 acetylc0a tca ii and fadh2 electrons carried atp 4atps atps via oxidative phosphorylation atp synthase",imageBased,NULL,"the complete oxidation of glucose 2atp co2 substrate phosphorylation to complete the fadh2 must be recycled metabolic pathway all reduced electron electron transport chain carriers electrons carried electrons carried via 2nadh2w glycolysis glucose pyruvate 2pyruvate4 acetylc0a tca ii and fadh2 electrons carried atp 4atps atps via oxidative phosphorylation atp synthase"
356428,88,t," Index 88",4215,NULL,15,i_2111.jpg,4916,2,"the complete oxidation of glucose 2atp co2 substrate phosphorylation metabolic pathway all reduced electron electron transport chain carriers tocompletethe fadh2 must be recycled respiration refers to the entire process eg electrons carried electrons carried via 2nadh2w glycolysis glucose pyruvate and fadh2 electrons carried via2nadh2h t2 pyruvate tca acetylc0a atp cycle 4atps atps via oxidative glucose respiration aerobic phosphorylation c6h1206 i3 co2 h20 f0 atp synthase",imageBased,NULL,"the complete oxidation of glucose 2atp co2 substrate phosphorylation metabolic pathway all reduced electron electron transport chain carriers tocompletethe fadh2 must be recycled respiration refers to the entire process eg electrons carried electrons carried via 2nadh2w glycolysis glucose pyruvate and fadh2 electrons carried via2nadh2h t2 pyruvate tca acetylc0a atp cycle 4atps atps via oxidative glucose respiration aerobic phosphorylation c6h1206 i3 co2 h20 f0 atp synthase"
356429,89,t," Index 89",4217,NULL,15,i_2112.jpg,4916,2,"the complete oxidation of glucose metabolic pathway all reduced electron 2atp co2 substrate phosphorylation atp synthase electron transport chain carriers tocompletethe fadh2 must be recycled respiration refers to the entire process eg electrons carried via 2nadh2w electrons carried glycolysis glucose pyruvate and fadh2 electrons carried via2nadh2h t2 pyruvate tca acetylc0a atp cycle glucose respiration aerobic phosphorylation c6h1206 atps atps via oxidative 6c02 i6h20 f0",imageBased,NULL,"the complete oxidation of glucose metabolic pathway all reduced electron 2atp co2 substrate phosphorylation atp synthase electron transport chain carriers tocompletethe fadh2 must be recycled respiration refers to the entire process eg electrons carried via 2nadh2w electrons carried glycolysis glucose pyruvate and fadh2 electrons carried via2nadh2h t2 pyruvate tca acetylc0a atp cycle glucose respiration aerobic phosphorylation c6h1206 atps atps via oxidative 6c02 i6h20 f0"
356430,90,t," Index 90",4219,NULL,15,i_2113.jpg,4916,50,"glycolysis glucose pyruvate 2atp co2 substrate phosphorylation to complete the the complete oxidation of glucose metabolic pathway all reduced electron fadh2 must be recycled electron transport chain oxidative phosphorylation carriers process of electron electrons carried via 2nadh2w electrons canied transport atp formation relies on formation of gradient atp synthase respiration refers to the entire process eg and fadh2 electrons carried via2nadh2h t2 pyruvate tca acetylc0a atp cycle 4atps atps via oxidative glucose respiration aerobic phosphorylation c6h1206 6c02 6h20 f0 atp synthase",imageBased,NULL,"glycolysis glucose pyruvate 2atp co2 substrate phosphorylation to complete the the complete oxidation of glucose metabolic pathway all reduced electron fadh2 must be recycled electron transport chain oxidative phosphorylation carriers process of electron electrons carried via 2nadh2w electrons canied transport atp formation relies on formation of gradient atp synthase respiration refers to the entire process eg and fadh2 electrons carried via2nadh2h t2 pyruvate tca acetylc0a atp cycle 4atps atps via oxidative glucose respiration aerobic phosphorylation c6h1206 6c02 6h20 f0 atp synthase"
356431,91,t," Index 91",4269,NULL,15,i_2138.jpg,4916,2,"acenaphthene catabolism of aromatic compounds cm lignin c40 benzopyrene anthracene ho benzofluoranthene",imageBased,NULL,"acenaphthene catabolism of aromatic compounds cm lignin c40 benzopyrene anthracene ho benzofluoranthene"
356432,92,i," Index 92",4271,NULL,16,i_2139.jpg,4916,331,"acenaphthene benzopyrene anthracene catabolism of aromatic compounds lignin c40 ch pm ho",imageBased,NULL,"acenaphthene benzopyrene anthracene catabolism of aromatic compounds lignin c40 ch pm ho"
