id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
368661,56,t," Index 56",563,NULL,3,i_0285.jpg,5063,38,"2og mm mm mm mm 20mm caci mm ph7 pima sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur co ph3 which medium would chemoautotroph growon medium medium medium ingredients per liter luria bertani complex bacto tryptonea log bacto yeast extract 5g naci log ph7 m9 medium defined multiple choice glucose nah p04 khp04 nh4ci naci mgso4 countdown timer responses ii 156g",imageBased,NULL,"2og mm mm mm mm 20mm caci mm ph7 pima sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur co ph3 which medium would chemoautotroph growon medium medium medium ingredients per liter luria bertani complex bacto tryptonea log bacto yeast extract 5g naci log ph7 m9 medium defined multiple choice glucose nah p04 khp04 nh4ci naci mgso4 countdown timer responses ii 156g"
368662,57,t," Index 57",601,NULL,3,i_0304.jpg,5063,2,"which medium would chemoautotroph multiple choice responses ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm mm caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co2 ph3 grow on medium medium medium log 5g log glucose nah p04 khp04 nh4ci naci mgso4 st channel 156g",imageBased,NULL,"which medium would chemoautotroph multiple choice responses ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm mm caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co2 ph3 grow on medium medium medium log 5g log glucose nah p04 khp04 nh4ci naci mgso4 st channel 156g"
368663,58,t," Index 58",603,NULL,3,i_0305.jpg,5063,2,"results for question channel ntc4spm ts 21c 2o polling closed responses at ii",imageBased,NULL,"results for question channel ntc4spm ts 21c 2o polling closed responses at ii"
368664,59,t," Index 59",605,NULL,3,i_0306.jpg,5063,2,"results for question pm 21c 2of polling closed 0k 0k it channel ii",imageBased,NULL,"results for question pm 21c 2of polling closed 0k 0k it channel ii"
368665,60,t," Index 60",607,NULL,3,i_0307.jpg,5063,2,"medium medium medium ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm mm caci ph7 pp epe pp sulfur oxidizers defined nh4ci khp04 mgso47ho elemental sulfur which medium would chemoautotroph grow on log 5g log polling closed glucose nah p04 khp04 nh4ci naci mgso4 orihi responses channel ii caci co",imageBased,NULL,"medium medium medium ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm mm caci ph7 pp epe pp sulfur oxidizers defined nh4ci khp04 mgso47ho elemental sulfur which medium would chemoautotroph grow on log 5g log polling closed glucose nah p04 khp04 nh4ci naci mgso4 orihi responses channel ii caci co"
368666,61,t," Index 61",609,NULL,3,i_0308.jpg,5063,4,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm caci mm ph7 pp pima sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur co ph3 which medium would chemoautotroph medium growon medium medium log 5g log polling closed glucose nah p04 khp04 nh4ci naci mgso4 orihi responses channel 156g",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm caci mm ph7 pp pima sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur co ph3 which medium would chemoautotroph medium growon medium medium log 5g log polling closed glucose nah p04 khp04 nh4ci naci mgso4 orihi responses channel 156g"
368667,62,t," Index 62",613,NULL,3,i_0310.jpg,5063,2,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm caci mm ph7 pp pima sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur co ph3 which medium would chemoautotroph medium growon medium medium log 5g log glucose nah p04 khp04 nh4ci naci mgso4 polling closed channel responses iiiiu 156g",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm caci mm ph7 pp pima sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur co ph3 which medium would chemoautotroph medium growon medium medium log 5g log glucose nah p04 khp04 nh4ci naci mgso4 polling closed channel responses iiiiu 156g"
368668,63,t," Index 63",615,NULL,3,i_0311.jpg,5063,2,"2og mm mm mm mm 20mm caci mm ph7 pima sulfur oxidizers defined nh4ci khp04 mgso47ho cacl elemental sulfur co2 ph3 which medium would chemoautotroph medium growon medium medium ingredients per liter luria bertani complex bacto tryptonea log bacto yeast extract 5g naci log ph7 m9 medium defined polling closed glucose nah p04 khp04 nh4ci naci mgso4 orihi responses channel 156g",imageBased,NULL,"2og mm mm mm mm 20mm caci mm ph7 pima sulfur oxidizers defined nh4ci khp04 mgso47ho cacl elemental sulfur co2 ph3 which medium would chemoautotroph medium growon medium medium ingredients per liter luria bertani complex bacto tryptonea log bacto yeast extract 5g naci log ph7 m9 medium defined polling closed glucose nah p04 khp04 nh4ci naci mgso4 orihi responses channel 156g"
368669,64,t," Index 64",617,NULL,3,i_0312.jpg,5063,2,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci log 5g log 2og mm mm mm mm 20mm mm medium medium medium which medium would chemoautotroph grow on which ri would heteroti grow on ph7 m9 medium defined glucose na2h p04 kh2po4 nh4ci naci mgso4 caci ph7 pp epep pp polling closed sulfur oxidizers defined responses nh4ci khp04 o52g o28g mgso47h0 caci elemental sulfur o25g 007g channel co2 ph3",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci log 5g log 2og mm mm mm mm 20mm mm medium medium medium which medium would chemoautotroph grow on which ri would heteroti grow on ph7 m9 medium defined glucose na2h p04 kh2po4 nh4ci naci mgso4 caci ph7 pp epep pp polling closed sulfur oxidizers defined responses nh4ci khp04 o52g o28g mgso47h0 caci elemental sulfur o25g 007g channel co2 ph3"
368670,65,t," Index 65",619,NULL,3,i_0313.jpg,5063,4,"log 5g log 2og mm mm mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter polling closed responses medium medium medium medium medium medium mediaab channel which medium would heterotroph grow on luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co o52g o28g o25g 156g",imageBased,NULL,"log 5g log 2og mm mm mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter polling closed responses medium medium medium medium medium medium mediaab channel which medium would heterotroph grow on luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co o52g o28g o25g 156g"
368671,66,t," Index 66",623,NULL,3,i_0315.jpg,5063,56,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph growon ingredients per liter polling closed responses channel which medium would heterotroph grow on medium medium medium medium medium medium media luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe ccpppcpppppc4pcp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3",imageBased,NULL,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph growon ingredients per liter polling closed responses channel which medium would heterotroph grow on medium medium medium medium medium medium media luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe ccpppcpppppc4pcp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3"
368672,67,t," Index 67",679,NULL,3,i_0343.jpg,5063,2,"log sg log 2og mm mm log mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter multiple choice exi down timer responses medium medium medium medium medium medium media luria bertani complex bacto tryptone1 bacto yeast extract nacl ph7 m9 medium defined glucose nah p04 khp04 nh4ci naci mgso4 caci ph7 ppp etaa ne eee nn sulfur oxidizers defined nh4ci khp04 mgs047h0 cad elemental sulfur wouiu heterotroph grow on o52g 028g o25g 156g ejj",imageBased,NULL,"log sg log 2og mm mm log mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter multiple choice exi down timer responses medium medium medium medium medium medium media luria bertani complex bacto tryptone1 bacto yeast extract nacl ph7 m9 medium defined glucose nah p04 khp04 nh4ci naci mgso4 caci ph7 ppp etaa ne eee nn sulfur oxidizers defined nh4ci khp04 mgs047h0 cad elemental sulfur wouiu heterotroph grow on o52g 028g o25g 156g ejj"
368673,68,t," Index 68",681,NULL,3,i_0344.jpg,5063,2,"multiple choice log sg log 2og mm mm log mm mm 20mm mm which medium would chemoautotroph medium growon medium medium ingredients per liter ch luria bertani complex bacto tryptone1 bacto yeast extract nacl ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci nacl mgso4 cad ph7 pqe4nnno sulfur oxidizers defined nh4ci kh2po4 mgso47h20 cad elemental sulfur which medium mediuma woulda medium heterotroph medium grow on dmedia o52g 028g o25g 156g ejj",imageBased,NULL,"multiple choice log sg log 2og mm mm log mm mm 20mm mm which medium would chemoautotroph medium growon medium medium ingredients per liter ch luria bertani complex bacto tryptone1 bacto yeast extract nacl ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci nacl mgso4 cad ph7 pqe4nnno sulfur oxidizers defined nh4ci kh2po4 mgso47h20 cad elemental sulfur which medium mediuma woulda medium heterotroph medium grow on dmedia o52g 028g o25g 156g ejj"
368674,69,t," Index 69",683,NULL,3,i_0345.jpg,5063,8,"log 5g log 2og mm mm mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter medium medium medium medium medium medium media which medium would heterotroph grow on luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur ii co o52g o28g o25g 156g",imageBased,NULL,"log 5g log 2og mm mm mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter medium medium medium medium medium medium media which medium would heterotroph grow on luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur ii co o52g o28g o25g 156g"
368675,70,t," Index 70",691,NULL,3,i_0349.jpg,5063,8,"log 5g log 2og mm mm 20mm 01mm o52g o28g o25g 156g which medium would chemoautotroph medium growon medium medium ingredients per liter countdown timer luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3 which medium mediuma woulda medium heterotroph medium grow on dmedia",imageBased,NULL,"log 5g log 2og mm mm 20mm 01mm o52g o28g o25g 156g which medium would chemoautotroph medium growon medium medium ingredients per liter countdown timer luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3 which medium mediuma woulda medium heterotroph medium grow on dmedia"
368676,71,t," Index 71",699,NULL,3,i_0353.jpg,5063,2,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 pi 2og mm mm mm mm 20mm caci mm ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur which medium would chemoautotroph grow on multiple choice medium medium medium xi countdown timer log 5g log m9 medium defined glucose fiiiu nahpo4khp04 nh4ci naci mgso4 which medium would heterotroph grow on medium medium medium dmediaab co 156g",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 pi 2og mm mm mm mm 20mm caci mm ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47ho caci elemental sulfur which medium would chemoautotroph grow on multiple choice medium medium medium xi countdown timer log 5g log m9 medium defined glucose fiiiu nahpo4khp04 nh4ci naci mgso4 which medium would heterotroph grow on medium medium medium dmediaab co 156g"
368677,72,t," Index 72",701,NULL,3,i_0354.jpg,5063,2,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 pi pp defined 2og mm mm mm mm 20mm mm ph7 pp epe pp sulfur oxidizers defined nh4ci o52g kh2po4 o28g mgso47h20 o25g caci 007g elemental sulfur which medium would chemoautotroph medium growon medium medium multiple choice countdown log 5g log responses channel which medium mediuma woulda medium heterotroph medium grow on dmedia iv wi co",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 pi pp defined 2og mm mm mm mm 20mm mm ph7 pp epe pp sulfur oxidizers defined nh4ci o52g kh2po4 o28g mgso47h20 o25g caci 007g elemental sulfur which medium would chemoautotroph medium growon medium medium multiple choice countdown log 5g log responses channel which medium mediuma woulda medium heterotroph medium grow on dmedia iv wi co"
368678,73,t," Index 73",703,NULL,3,i_0355.jpg,5063,4,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph grow on ingredients per liter 1countdown timer medium medium medium luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 khp04 nh4ci nacl mgso4 caci ph7 sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur medium medium medium media which medium would heterotroph grow on co",imageBased,NULL,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph grow on ingredients per liter 1countdown timer medium medium medium luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 khp04 nh4ci nacl mgso4 caci ph7 sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur medium medium medium media which medium would heterotroph grow on co"
368679,74,t," Index 74",707,NULL,3,i_0357.jpg,5063,2,"ia countdown timer 2og mm mm mm mm 20mm caci mm ph7 pima sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur which medium would chemoautotroph grow on multiple choice medium medium medium xi ingredients per liter luria bertani complex bacto tryptonea log bacto yeast extract 5g naci log ph7 m9 medium defined responses cha glucose nah p04 khp04 nh4ci naci mgso4 whicf woul grow on uma umb iiieuium dmediaab co 156g",imageBased,NULL,"ia countdown timer 2og mm mm mm mm 20mm caci mm ph7 pima sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur which medium would chemoautotroph grow on multiple choice medium medium medium xi ingredients per liter luria bertani complex bacto tryptonea log bacto yeast extract 5g naci log ph7 m9 medium defined responses cha glucose nah p04 khp04 nh4ci naci mgso4 whicf woul grow on uma umb iiieuium dmediaab co 156g"
368680,75,t," Index 75",709,NULL,3,i_0358.jpg,5063,8,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph medium growon medium medium multiple choice responses countdown timer ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 defined channel which medium would heterotroph grow on med iu sulfur oxidizers defined medium nh4ci medium dmediaab kh2po4 mgso47h20 elemental sulfur co",imageBased,NULL,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph medium growon medium medium multiple choice responses countdown timer ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 defined channel which medium would heterotroph grow on med iu sulfur oxidizers defined medium nh4ci medium dmediaab kh2po4 mgso47h20 elemental sulfur co"
368681,76,t," Index 76",717,NULL,3,i_0362.jpg,5063,2,"results for question polling closed channe 43o responses 1o 0ooo",imageBased,NULL,"results for question polling closed channe 43o responses 1o 0ooo"
368682,77,t," Index 77",719,NULL,3,i_0363.jpg,5063,2,"results for question 43o oo oo responses han nel 247pm",imageBased,NULL,"results for question 43o oo oo responses han nel 247pm"
368683,78,t," Index 78",721,NULL,3,i_0364.jpg,5063,4,"43o results for question polling closed respo rises channel ii",imageBased,NULL,"43o results for question polling closed respo rises channel ii"
368684,79,t," Index 79",725,NULL,3,i_0366.jpg,5063,8,"responses log 5g log 2og mm mm log mm mm 20mm mm o28g 025g 007g 156g which medium would chemoautotroph medium growon medium medium ingredients per liter polling closed li channel would heterotroph grow on luria bertani complex bacto tryptone1 bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 ai aa iii isaaaa im aa aaa sulfur oxidizers defined nh4ci khp04 mgso4 7h20 caci elemental sulfur medium medium medium mediaab ii co",imageBased,NULL,"responses log 5g log 2og mm mm log mm mm 20mm mm o28g 025g 007g 156g which medium would chemoautotroph medium growon medium medium ingredients per liter polling closed li channel would heterotroph grow on luria bertani complex bacto tryptone1 bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 ai aa iii isaaaa im aa aaa sulfur oxidizers defined nh4ci khp04 mgso4 7h20 caci elemental sulfur medium medium medium mediaab ii co"
368685,80,t," Index 80",733,NULL,3,i_0370.jpg,5063,2,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph medium growon medium medium polling closed responses hi diuma dium wiwo gro channel would heterotroph grow on ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co2 ph3 medium medium medium media",imageBased,NULL,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph medium growon medium medium polling closed responses hi diuma dium wiwo gro channel would heterotroph grow on ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co2 ph3 medium medium medium media"
368686,81,t," Index 81",735,NULL,3,i_0371.jpg,5063,2,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium log 5g log polling closed mm mm mm mm 20mm mm responses edium edium edium gi channel4l diaab ii co phl3",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium log 5g log polling closed mm mm mm mm 20mm mm responses edium edium edium gi channel4l diaab ii co phl3"
368687,82,t," Index 82",737,NULL,3,i_0372.jpg,5063,8,"log 5g log ingredients per liter which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium multiple choke ng luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur 2og mm mm log mm mm 20mm mm gi responses ediuma edium edium diaab channel co o52g o28g o25g 156g",imageBased,NULL,"log 5g log ingredients per liter which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium multiple choke ng luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur 2og mm mm log mm mm 20mm mm gi responses ediuma edium edium diaab channel co o52g o28g o25g 156g"
368688,83,t," Index 83",745,NULL,3,i_0376.jpg,5063,38,"log 5g log 2og 42mm mm 20mm 01mm 052g 028g 025g 156g ingredients per liter which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium multiple choke luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3 responses gi channel ediuma edium edium diaab",imageBased,NULL,"log 5g log 2og 42mm mm 20mm 01mm 052g 028g 025g 156g ingredients per liter which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium multiple choke luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh1po4 nh4ci naci mgso4 caci ph7 sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3 responses gi channel ediuma edium edium diaab"
368689,84,t," Index 84",783,NULL,3,i_0395.jpg,5063,2,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph growon ingredients per liter medium medium medium which medium medium would lithotroph medium growon medium luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p0 khp04 nh4ci naci mgso4 caci2 ph7 sulfur oxidizers defined nh4ci kh2po4 mgso47h20 caci elemental sulfur il ediuma edium edium diaab ii co phl3",imageBased,NULL,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph growon ingredients per liter medium medium medium which medium medium would lithotroph medium growon medium luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p0 khp04 nh4ci naci mgso4 caci2 ph7 sulfur oxidizers defined nh4ci kh2po4 mgso47h20 caci elemental sulfur il ediuma edium edium diaab ii co phl3"
368690,85,t," Index 85",785,NULL,3,i_0396.jpg,5063,2,"log 5g log 2og mm mm mm mm 20mm mm ingredients per liter which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium multiple choice tdown timer responses luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p0 khp04 nh4ci naci mgso4 caci2 ph7 sulfur oxidizers defined nh4ci kh2po4 mgso47h20 caci elemental sulfur ediuma edium edium diaab iit4 o52g o28g o25g 156g",imageBased,NULL,"log 5g log 2og mm mm mm mm 20mm mm ingredients per liter which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium multiple choice tdown timer responses luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p0 khp04 nh4ci naci mgso4 caci2 ph7 sulfur oxidizers defined nh4ci kh2po4 mgso47h20 caci elemental sulfur ediuma edium edium diaab iit4 o52g o28g o25g 156g"
368691,86,t," Index 86",787,NULL,3,i_0397.jpg,5063,4,"log 5g log 2og mm mm mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter medium medium medium which medium medium would lithotroph medium growon medium luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe ccpppcpppppc4pcp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur ediuma edium edium diaab co",imageBased,NULL,"log 5g log 2og mm mm mm mm 20mm mm which medium would chemoautotroph growon ingredients per liter medium medium medium which medium medium would lithotroph medium growon medium luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe ccpppcpppppc4pcp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur ediuma edium edium diaab co"
368692,87,t," Index 87",791,NULL,3,i_0399.jpg,5063,14,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph growon medium medium medium which medium medium would lithotroph medium growon medium timer ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3 ediuma edium edium diaab",imageBased,NULL,"log 5g log 2og mm mm log mm mm 20mm mm 052g o28g o25g 156g which medium would chemoautotroph growon medium medium medium which medium medium would lithotroph medium growon medium timer ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co1 ph3 ediuma edium edium diaab"
368693,88,t," Index 88",805,NULL,3,i_0406.jpg,5063,2,"ingredients per liter luria bertani complex bacto tryptone1 bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm mm caci ph7 pp caci elemental sulfur defined which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium log 5g log multiple choice glucose nah p04 khp04 nh4ci naci mgso4 countdown timer gi channe h4ci khp04 mgso4 7h0 156g",imageBased,NULL,"ingredients per liter luria bertani complex bacto tryptone1 bacto yeast extract naci ph7 m9 medium defined 2og mm mm mm mm 20mm mm caci ph7 pp caci elemental sulfur defined which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium log 5g log multiple choice glucose nah p04 khp04 nh4ci naci mgso4 countdown timer gi channe h4ci khp04 mgso4 7h0 156g"
368694,89,t," Index 89",807,NULL,3,i_0407.jpg,5063,6,"log 5g log 2og mm mm mm mm 20mm mm down timer which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium ediuma edium edium diaab ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co ph",imageBased,NULL,"log 5g log 2og mm mm mm mm 20mm mm down timer which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium ediuma edium edium diaab ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pppo pp4 epe pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur co ph"
368695,90,t," Index 90",813,NULL,3,i_0410.jpg,5063,2,"which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium log 5g log choke ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur mm mm log mm mm 20mm mm responses mel ediuma edium edium diaab llh co o52g o28g o25g 156g",imageBased,NULL,"which medium would chemoautotroph medium growon medium medium which medium medium would lithotroph medium growon medium log 5g log choke ingredients per liter luria bertani complex bacto tryptonea bacto yeast extract naci ph7 m9 medium defined glucose nah p04 kh2po4 nh4ci naci mgso4 caci ph7 pp sulfur oxidizers defined nh4ci khp04 mgso47h0 caci elemental sulfur mm mm log mm mm 20mm mm responses mel ediuma edium edium diaab llh co o52g o28g o25g 156g"
