id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
361832,80,t," Index 80",2823,NULL,11,i_1415.jpg,5030,2,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow electron donor emv glucose countdown from glucose donor to fe3 acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow electron donor emv glucose countdown from glucose donor to fe3 acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361833,81,t," Index 81",2825,NULL,11,i_1416.jpg,5030,2,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow countdown electron donor my lii glucose from glucose donor to acceptoij from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow countdown electron donor my lii glucose from glucose donor to acceptoij from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361834,82,t," Index 82",2827,NULL,11,i_1417.jpg,5030,6,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow electron donor mva glucose from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow electron donor mva glucose from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361835,83,t," Index 83",2833,NULL,11,i_1420.jpg,5030,4,"because the reduction of the pair is more negative than the c024114e eased as electrons flow cose electron donor from donor to co2 from donor to glucose acceptor countdown timer co2 donor to acceptor from glu cose donor to acceptor ene rgy isre electron acceptor c02glucose redox redox pal ck01 glucose ho mva from glu donor to acceptor",imageBased,NULL,"because the reduction of the pair is more negative than the c024114e eased as electrons flow cose electron donor from donor to co2 from donor to glucose acceptor countdown timer co2 donor to acceptor from glu cose donor to acceptor ene rgy isre electron acceptor c02glucose redox redox pal ck01 glucose ho mva from glu donor to acceptor"
361836,84,t," Index 84",2837,NULL,11,i_1422.jpg,5030,6,"because the reduction of the pair is more negative than the electron donor c02glucose redox redox pair is released as electrons flow countdown timer energy electron acceptor mva co2 4e ck01 glucose ho from glucose donor to accept from donor to co2 from donor to glucose co2 donor to acceptor from glucose donor to acceptor ri nzj",imageBased,NULL,"because the reduction of the pair is more negative than the electron donor c02glucose redox redox pair is released as electrons flow countdown timer energy electron acceptor mva co2 4e ck01 glucose ho from glucose donor to accept from donor to co2 from donor to glucose co2 donor to acceptor from glucose donor to acceptor ri nzj"
361837,85,t," Index 85",2843,NULL,11,i_1425.jpg,5030,2,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow electron donor mva ckolglucoseho from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114e c02glucose redox redox pair rgy is released as electrons flow electron donor mva ckolglucoseho from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361838,86,t," Index 86",2845,NULL,11,i_1426.jpg,5030,2,"c02glucose redox is released as electrons flow redox pair1 ia s0 because the reduction of the pair is more negative than the energy electron acceptor electron donor mva co2 4e glucose 5ountdown timer from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"c02glucose redox is released as electrons flow redox pair1 ia s0 because the reduction of the pair is more negative than the energy electron acceptor electron donor mva co2 4e glucose 5ountdown timer from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361839,87,t," Index 87",2847,NULL,11,i_1427.jpg,5030,2,"is released as electrons flow1 ia s0 is because the reduction of the c02glucose redox pair is more negative than the redox pair energy electron acceptor electron donor mva co2 4e glucose from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor rvii",imageBased,NULL,"is released as electrons flow1 ia s0 is because the reduction of the c02glucose redox pair is more negative than the redox pair energy electron acceptor electron donor mva co2 4e glucose from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor rvii"
361840,88,t," Index 88",2849,NULL,11,i_1428.jpg,5030,2,"because the reduction of the pair is more negative than the eased as electrons flow electron donor co2 4e glucose cose from donor to co2 from donor to glucose acceptor co2 donor to acceptor cose ene rgy isre electron acceptor c02glucose redox redox pair1 ia s0 mva countdown timer from glu donor to acc from glu donor to acceptor",imageBased,NULL,"because the reduction of the pair is more negative than the eased as electrons flow electron donor co2 4e glucose cose from donor to co2 from donor to glucose acceptor co2 donor to acceptor cose ene rgy isre electron acceptor c02glucose redox redox pair1 ia s0 mva countdown timer from glu donor to acc from glu donor to acceptor"
361841,89,t," Index 89",2851,NULL,11,i_1429.jpg,5030,4,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114r c02glucose redox redox pair rgy is released as electrons flow electron donor mva glucose countdown timer from glucose donor to acce from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"ia s0 because the reduction of the pair is more negative than the ene electron acceptor co2 4114r c02glucose redox redox pair rgy is released as electrons flow electron donor mva glucose countdown timer from glucose donor to acce from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361842,90,t," Index 90",2855,NULL,11,i_1431.jpg,5030,6,"results for question 12151o 7o oooo",imageBased,NULL,"results for question 12151o 7o oooo"
361843,91,t," Index 91",2861,NULL,11,i_1434.jpg,5030,2,"because the reduction of the c02glucose redox pair is more negative than the redox pair energy is released as electrons flow electron acceptor electron donor mva co2 4e cko1 glucose ho from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"because the reduction of the c02glucose redox pair is more negative than the redox pair energy is released as electrons flow electron acceptor electron donor mva co2 4e cko1 glucose ho from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361844,92,t," Index 92",2863,NULL,11,i_1435.jpg,5030,26,"ocr running error",imageBased,NULL,"ocr running error"
361845,93,t," Index 93",2889,NULL,11,i_1448.jpg,5030,32,"because the reduction of the c02glucose redox pair is more negative than the redox pair energy is released as electrons flow electron acceptor electron donor mva co2 4e cko1 glucose ho from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"because the reduction of the c02glucose redox pair is more negative than the redox pair energy is released as electrons flow electron acceptor electron donor mva co2 4e cko1 glucose ho from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361846,94,i," Index 94",2921,NULL,12,i_1464.jpg,5030,96,"ocr running error",imageBased,NULL,"ocr running error"
361847,95,t," Index 95",3017,NULL,12,i_1512.jpg,5030,2,"could bacterium obtain energy from succinate as an electron donor and nitrate no3 as an electron acceptor no h20 succinate fumarate succinate fumarate2w 2e ixg electron acceptor fumarate 2w 2e electron donor succi nate",imageBased,NULL,"could bacterium obtain energy from succinate as an electron donor and nitrate no3 as an electron acceptor no h20 succinate fumarate succinate fumarate2w 2e ixg electron acceptor fumarate 2w 2e electron donor succi nate"
361848,96,t," Index 96",3019,NULL,12,i_1513.jpg,5030,2,"reduction where is the greater more positive1 likely ta the cows rumen surface layer of soil",imageBased,NULL,"reduction where is the greater more positive1 likely ta the cows rumen surface layer of soil"
361849,97,t," Index 97",3021,NULL,12,i_1514.jpg,5030,2,ii,imageBased,NULL,ii
361850,98,t," Index 98",3023,NULL,12,i_1515.jpg,5030,2,"ag1s proportional to the reduction potential the reduction potential to accept electrons measu more negative value strong electron donor represents the tendency of red in millivolts weak molecule electron acceptor reduction potentials electron donor strong more positive value electron acceptor redox couples ir2h 2ez rrwninl mvh nad 2w 2r 02h20 2wh2 21r h2 2e hs ch42h20 h2s fadh2 fmnh2 menaquinol c02i2w3h22e ioh 8e fad 2h 2e fmn2h2e menaquinone 2h 2e h20 2e2w 4h20 h2 fumarate 2h 2r 220c 2e libiquinone 2w 2e psuccinate no2h2e ubiquinol n028h 6r h20 no2 h20 nh4 2h20 no 6h 5r fe31e mn2 2h20 3h20 at ph",imageBased,NULL,"ag1s proportional to the reduction potential the reduction potential to accept electrons measu more negative value strong electron donor represents the tendency of red in millivolts weak molecule electron acceptor reduction potentials electron donor strong more positive value electron acceptor redox couples ir2h 2ez rrwninl mvh nad 2w 2r 02h20 2wh2 21r h2 2e hs ch42h20 h2s fadh2 fmnh2 menaquinol c02i2w3h22e ioh 8e fad 2h 2e fmn2h2e menaquinone 2h 2e h20 2e2w 4h20 h2 fumarate 2h 2r 220c 2e libiquinone 2w 2e psuccinate no2h2e ubiquinol n028h 6r h20 no2 h20 nh4 2h20 no 6h 5r fe31e mn2 2h20 3h20 at ph"
361851,99,t," Index 99",3025,NULL,12,i_1516.jpg,5030,48,"the reduction potential represents the tendency of measu reduction poteiteaia electron acceptor electron donor electron donor weak more positivevaluestrong electron acceptor swr 42w2e fumarate 2w 2r ubiquinone 2w 2e ubiquinol to accept electrons more negative value strong red in millivolts redox couples mvh rrw al niientc fl nad 2w 2r 02h20 2wh2 h2 cot2w3h22r ioh 8r fad 2h 2r h20 2e menaquinone 2h 2e nadhh hs ch42h20 h2s4h20 fadh2 fmnh2 menaquinol 2w 220c h2 2e psuccinate 2w no2w2r n028h 6r mn024h2r no 6w pros fe3r h20 n02 h20 nh42h20 mn2 2h20 fe2 at ph vj123h20 ction potenti ii",imageBased,NULL,"the reduction potential represents the tendency of measu reduction poteiteaia electron acceptor electron donor electron donor weak more positivevaluestrong electron acceptor swr 42w2e fumarate 2w 2r ubiquinone 2w 2e ubiquinol to accept electrons more negative value strong red in millivolts redox couples mvh rrw al niientc fl nad 2w 2r 02h20 2wh2 h2 cot2w3h22r ioh 8r fad 2h 2r h20 2e menaquinone 2h 2e nadhh hs ch42h20 h2s4h20 fadh2 fmnh2 menaquinol 2w 220c h2 2e psuccinate 2w no2w2r n028h 6r mn024h2r no 6w pros fe3r h20 n02 h20 nh42h20 mn2 2h20 fe2 at ph vj123h20 ction potenti ii"
361852,100,t," Index 100",3073,NULL,12,i_1540.jpg,5030,2,"cd ii",imageBased,NULL,"cd ii"
361853,101,t," Index 101",3075,NULL,12,i_1541.jpg,5030,2,"82omv redox couple ceptor donor oe 2e 21i h20 82omv dox couple 2wh cepto nor 42omv ihg 42omv ihg",imageBased,NULL,"82omv redox couple ceptor donor oe 2e 21i h20 82omv dox couple 2wh cepto nor 42omv ihg 42omv ihg"
361854,102,t," Index 102",3077,NULL,12,i_1542.jpg,5030,32,"redox couple jcce pto idonor 2e 82omv 82omv ixg cepto 42omv 42omv iig 42omv reducing the acceptor yields more energy oxidizing the donor yields more energy dox couple 2hh h20 nor h2",imageBased,NULL,"redox couple jcce pto idonor 2e 82omv 82omv ixg cepto 42omv 42omv iig 42omv reducing the acceptor yields more energy oxidizing the donor yields more energy dox couple 2hh h20 nor h2"
361855,103,t," Index 103",3109,NULL,12,i_1558.jpg,5030,2,"reversibility of reaction redox couple 2h4 2e nadh with strong electron acceptors electron donor oxidized nadh mvlig yields dono effect on reduction nadh 2w 2e metabolism combines redox couples strong electron release of",imageBased,NULL,"reversibility of reaction redox couple 2h4 2e nadh with strong electron acceptors electron donor oxidized nadh mvlig yields dono effect on reduction nadh 2w 2e metabolism combines redox couples strong electron release of"
361856,104,t," Index 104",3111,NULL,12,i_1559.jpg,5030,2,"where is the5 more pos reduction potential likely to be the cows rumen surface layer of soil intestine esophagus reilculum c1",imageBased,NULL,"where is the5 more pos reduction potential likely to be the cows rumen surface layer of soil intestine esophagus reilculum c1"
361857,105,t," Index 105",3113,NULL,12,i_1560.jpg,5030,2,"because the reduction of the co glucose ref pair is more negative than the energy is released as electrons flow electron acceptor electron donor mv co2 4e cho1 glucose ho fe 200w from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor",imageBased,NULL,"because the reduction of the co glucose ref pair is more negative than the energy is released as electrons flow electron acceptor electron donor mv co2 4e cho1 glucose ho fe 200w from glucose donor to acceptor from donor to co2 from donor to glucose acceptor co2 donor to acceptor from glucose donor to acceptor"
361858,106,t," Index 106",3115,NULL,12,i_1561.jpg,5030,2,"components of the ets functions in membrane electron transport molecules arranged in order from to more positive reduction potential components cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors ch cooh heme",imageBased,NULL,"components of the ets functions in membrane electron transport molecules arranged in order from to more positive reduction potential components cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors ch cooh heme"
361859,107,t," Index 107",3117,NULL,12,i_1562.jpg,5030,2,"components of the ets functions in membrane electron transport molecules arranged in order from to more positive reduction potential components h3c chch2 cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form ch3 complexes called oxidoreductases small organic cofactors heme peptide chain fe cysteine",imageBased,NULL,"components of the ets functions in membrane electron transport molecules arranged in order from to more positive reduction potential components h3c chch2 cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form ch3 complexes called oxidoreductases small organic cofactors heme peptide chain fe cysteine"
361860,108,t," Index 108",3119,NULL,12,i_1563.jpg,5030,6,"componentsoftheets functionsin electron transport molecules arranged in to more positive reduction potential membrane order from negative components cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors h3c h3c heme scysteine scysteine ri nzj ii peptide chain",imageBased,NULL,"componentsoftheets functionsin electron transport molecules arranged in to more positive reduction potential membrane order from negative components cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors h3c h3c heme scysteine scysteine ri nzj ii peptide chain"
361861,109,i," Index 109",3125,NULL,13,i_1566.jpg,5030,80,"components of the ets functions in membrane electron transport molecules arranged in order from to more positive reduction potential components h3c cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors heme peptkle chain fe cysteines scysteuie chcr ch3",imageBased,NULL,"components of the ets functions in membrane electron transport molecules arranged in order from to more positive reduction potential components h3c cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors heme peptkle chain fe cysteines scysteuie chcr ch3"
361862,110,t," Index 110",3205,NULL,13,i_1606.jpg,5030,2,"componentsoftheets functions in electron transport molecules arranged in order from negative to more positive reduction potential components h3c cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors heme peptkle membrane chcr ch3 electron donor nadh cytoch rome chain cytochrome respiration",imageBased,NULL,"componentsoftheets functions in electron transport molecules arranged in order from negative to more positive reduction potential components h3c cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors heme peptkle membrane chcr ch3 electron donor nadh cytoch rome chain cytochrome respiration"
361863,111,t," Index 111",3207,NULL,13,i_1607.jpg,5030,108,"componentsoftheets functions in membrane fe scysteuie chcr electron transport molecules arranged in to more positive reduction potential components cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors electron donor ri a9 cytochrome h20 order from negative h3c h3c chain ch3 heme cytochrome reducing potential electron acceptor aerobic respiration",imageBased,NULL,"componentsoftheets functions in membrane fe scysteuie chcr electron transport molecules arranged in to more positive reduction potential components cytochrome noncytochrome proteins contain iron sulfur andor copper atoms form complexes called oxidoreductases small organic cofactors electron donor ri a9 cytochrome h20 order from negative h3c h3c chain ch3 heme cytochrome reducing potential electron acceptor aerobic respiration"
361864,112,t," Index 112",3315,NULL,13,i_1661.jpg,5030,24,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal cytochrome oxid bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions ndh nadh dehydrogenase",imageBased,NULL,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal cytochrome oxid bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions ndh nadh dehydrogenase"
361865,113,t," Index 113",3339,NULL,13,i_1673.jpg,5030,8,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase outside cell membrane periplasm cytochrome oxid inside cell cytoplasm",imageBased,NULL,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase outside cell membrane periplasm cytochrome oxid inside cell cytoplasm"
361866,114,t," Index 114",3347,NULL,13,i_1677.jpg,5030,2,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase outside cell membrane periplasm tca cycle cytochrome oxid inside cell cytoplasm rh2 4iadh h4 glycolysis",imageBased,NULL,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase outside cell membrane periplasm tca cycle cytochrome oxid inside cell cytoplasm rh2 4iadh h4 glycolysis"
361867,115,t," Index 115",3349,NULL,13,i_1678.jpg,5030,36,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal cytochrome oxid bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase outside cell membrane periplasm inside cell cytoplasm rh2 nadh h4 glycolysis tca cycle oxidized quinone to reduced quinol qh2 4w ndh1 4w 2w nad 2w",imageBased,NULL,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal cytochrome oxid bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase outside cell membrane periplasm inside cell cytoplasm rh2 nadh h4 glycolysis tca cycle oxidized quinone to reduced quinol qh2 4w ndh1 4w 2w nad 2w"
361868,116,t," Index 116",3385,NULL,13,i_1696.jpg,5030,12,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase glycolysis tca cycle to reduced quinol qh2 cytochrome oxid outside cell membrane periplasm 4w ndh1 fr inside cell cytoplasm quinone pool 4w 2w rh2 nadh h2 nad 2w oxidized quinone",imageBased,NULL,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions ndh nadh dehydrogenase glycolysis tca cycle to reduced quinol qh2 cytochrome oxid outside cell membrane periplasm 4w ndh1 fr inside cell cytoplasm quinone pool 4w 2w rh2 nadh h2 nad 2w oxidized quinone"
361869,117,t," Index 117",3397,NULL,13,i_1702.jpg,5030,106,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal cytochrome oxid bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions terminal cytochrome oxidase cyt bo reduces terminal acceptor to h20 ndh nadh dehydrogenase outside cell membrane 4n periplasm ndhl inside cell cytoplasm quinone pool h2 2w 4h 2h rh2 nadh 2w nad 2h cyt cycle glycolysis oxidized quinone to reduced quinol qh2 h20",imageBased,NULL,"ets includes an initial substrate oxidoreductase mobile electron carriers quinone molecules3 terminal cytochrome oxid bacteria can change the type of terminal cytochrome oxidase used depending on environmental conditions coil ets under aerobic conditions terminal cytochrome oxidase cyt bo reduces terminal acceptor to h20 ndh nadh dehydrogenase outside cell membrane 4n periplasm ndhl inside cell cytoplasm quinone pool h2 2w 4h 2h rh2 nadh 2w nad 2h cyt cycle glycolysis oxidized quinone to reduced quinol qh2 h20"
361870,118,i," Index 118",3503,NULL,14,i_1755.jpg,5030,476,"proton motive force pmf the ets pumps protons yields proton motive force or lip diffe across the membrane gradient of ions rge ai4i and ph aph goiiph inmv outside cell membrane inside rence in cha lip atpase",imageBased,NULL,"proton motive force pmf the ets pumps protons yields proton motive force or lip diffe across the membrane gradient of ions rge ai4i and ph aph goiiph inmv outside cell membrane inside rence in cha lip atpase"
361871,119,t," Index 119",3979,NULL,14,i_1993.jpg,5030,2,"proton motive force pmf ions rge aik and ph inside the ets pumps protons proton motive force across the membrane yields gradient of or difference in cha outside cell membrane inmv",imageBased,NULL,"proton motive force pmf ions rge aik and ph inside the ets pumps protons proton motive force across the membrane yields gradient of or difference in cha outside cell membrane inmv"
361872,120,t," Index 120",3981,NULL,14,i_1994.jpg,5030,2,"the proton potential pm drives atp synthesis via the f1f0atp movement of protons through f0 subunit turns rotor which turns the knob synthase molecular machine multi subunit protein subuni outild",imageBased,NULL,"the proton potential pm drives atp synthesis via the f1f0atp movement of protons through f0 subunit turns rotor which turns the knob synthase molecular machine multi subunit protein subuni outild"
361873,121,i," Index 121",3983,NULL,15,i_1995.jpg,5030,319,"the proton potential pm drives atp synthesis via the f1f0atp synthase molecular machine multi subunit protein movement of protons through f0 subunit turns rotor which turns subunit the knob outside cytoplasm",imageBased,NULL,"the proton potential pm drives atp synthesis via the f1f0atp synthase molecular machine multi subunit protein movement of protons through f0 subunit turns rotor which turns subunit the knob outside cytoplasm"
